"EPUB","URL","Message","Count"
"9781554587919.epub","ops\9780889206014.opf","Publications must declare the 'schema:accessMode' metadata","1"
"9781554587919.epub","ops\9780889206014.opf","Publications must declare the 'schema:accessModeSufficient' metadata","1"
"9781554587919.epub","ops\9780889206014.opf","Publications must declare the 'schema:accessibilityFeature' metadata","1"
"9781554587919.epub","ops\9780889206014.opf","Publications must declare the 'schema:accessibilityHazard' metadata","1"
"9781554587919.epub","ops\9780889206014.opf","Publications must declare the 'schema:accessibilitySummary' metadata","1"
"9781554587919.epub","xhtml/cover.xhtml","Element does not have an alt attribute
aria-label attribute does not exist or is empty
aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
Element has no title attribute
Element's default semantics were not overridden with role=""none"" or role=""presentation""","1"
"9781554587919.epub","xhtml/ch00_fm07fn.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","1"
"9781554587919.epub","xhtml/ch14.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","643"
"9781554587919.epub","xhtml/ch01fn1.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","1"
"9781554587919.epub","xhtml/ch01fn2.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","3"
"9781554587919.epub","xhtml/ch01fn4.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","2"
"9781554587919.epub","xhtml/ch01fn5.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","1"
"9781554587919.epub","xhtml/ch01fn6.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","2"
"9781554587919.epub","xhtml/ch01fn7.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","2"
"9781554587919.epub","xhtml/ch01fn9.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","4"
"9781554587919.epub","xhtml/ch01fn13.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","4"
"9781554587919.epub","xhtml/ch01fn14.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","1"
"9781554587919.epub","xhtml/ch01fn16.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","1"
"9781554587919.epub","xhtml/ch02fn19.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","3"
"9781554587919.epub","xhtml/ch02fn20.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","4"
"9781554587919.epub","xhtml/ch02fn21.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","5"
"9781554587919.epub","xhtml/ch02fn22.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","3"
"9781554587919.epub","xhtml/ch02fn23.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","4"
"9781554587919.epub","xhtml/ch02fn24.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","5"
"9781554587919.epub","xhtml/ch02fn25.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","4"
"9781554587919.epub","xhtml/ch02fn26.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","5"
"9781554587919.epub","xhtml/ch02fn27.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","5"
"9781554587919.epub","xhtml/ch02fn28.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","4"
"9781554587919.epub","xhtml/ch02fn29.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","2"
"9781554587919.epub","xhtml/ch02fn30.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","4"
"9781554587919.epub","xhtml/ch03fn33.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","2"
"9781554587919.epub","xhtml/ch03fn34.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","5"
"9781554587919.epub","xhtml/ch03fn35.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","2"
"9781554587919.epub","xhtml/ch03fn36.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","5"
"9781554587919.epub","xhtml/ch03fn37.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","3"
"9781554587919.epub","xhtml/ch03fn39.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","6"
"9781554587919.epub","xhtml/ch03fn40.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","5"
"9781554587919.epub","xhtml/ch03fn41.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","5"
